water flow;water level;risque level,_high;risque level,_low;risque level,_mediam;risque level,_very high;Materiel Ressource,_Vehicle;Materiel Ressource,_Zodiac;Human Ressource,_Crisis cell;Human Ressource,_DDE;Human Ressource,_Firefighters;Human Ressource,_Gendarme;Human Ressource,_Mayor;Human Ressource,_Prefet
775.0;0.8;False;True;False;False;False;False;True;False;False;False;False;False
6000.0;5.3;True;False;False;False;False;False;True;False;False;False;False;False
6500.0;5.4;True;False;False;False;False;False;False;False;False;False;False;True
6800.0;5.5;True;False;False;False;False;False;False;False;False;False;True;False
6900.0;4.1;True;False;False;False;False;False;False;False;False;False;False;True
7100.0;4.2;True;False;False;False;True;False;False;False;False;True;False;False
6100.0;4.4;True;False;False;False;False;False;True;False;False;False;False;False
6300.0;4.5;True;False;False;False;False;False;False;False;False;False;False;True
6500.0;4.6;True;False;False;False;False;False;False;False;False;False;False;True
6600.0;4.7;True;False;False;False;False;False;False;False;False;False;True;False
6800.0;4.8;True;False;False;False;True;False;False;False;False;True;False;False
4000.0;5.0;True;False;False;False;False;False;True;False;False;False;False;False
4200.0;5.1;True;False;False;False;False;False;False;False;False;False;False;True
4600.0;5.2;True;False;False;False;False;False;True;False;False;False;False;False
4700.0;5.3;True;False;False;False;False;False;False;False;False;False;False;True
4700.0;5.4;True;False;False;False;False;False;False;False;False;False;False;True
4750.0;5.1;True;False;False;False;False;False;True;False;False;False;False;False
4950.0;5.2;True;False;False;False;False;False;False;False;False;False;False;True
5150.0;5.3;True;False;False;False;False;False;False;False;False;False;True;False
5150.0;5.4;True;False;False;False;False;False;False;False;False;False;False;True
5150.0;5.5;True;False;False;False;True;False;False;False;False;True;False;False
4000.0;3.8;True;False;False;False;False;False;True;False;False;False;False;False
4200.0;4.0;True;False;False;False;False;False;False;False;False;False;False;True
4500.0;4.3;True;False;False;False;False;False;True;False;False;False;False;False
4700.0;4.5;True;False;False;False;False;False;False;False;False;False;False;True
4700.0;4.5;True;False;False;False;False;False;False;False;False;False;True;False
4350.0;4.1;True;False;False;False;False;False;True;False;False;False;False;False
4750.0;4.5;True;False;False;False;False;False;False;False;False;False;False;True
4950.0;4.7;True;False;False;False;False;False;False;False;False;False;False;True
4950.0;4.7;True;False;False;False;False;False;False;False;False;False;True;False
5050.0;5.6;False;False;False;True;True;False;False;False;False;True;False;False
3550.0;3.3;True;False;False;False;False;False;True;False;False;False;False;False
3650.0;3.5;True;False;False;False;False;False;False;False;False;False;False;True
3650.0;3.5;True;False;False;False;False;False;False;False;False;False;True;False
3750.0;3.6;True;False;False;False;False;False;False;False;False;False;False;True
3850.0;6.0;False;False;False;True;True;False;False;False;False;True;False;False
3800.0;3.1;True;False;False;False;False;False;True;False;False;False;False;False
3700.0;3.5;True;False;False;False;False;False;False;False;False;False;False;True
3900.0;3.7;True;False;False;False;False;False;False;False;False;False;False;True
3900.0;3.7;True;False;False;False;False;False;False;False;False;False;True;False
4000.0;5.8;False;False;False;True;True;False;False;False;False;True;False;False
875.0;0.9;False;True;False;False;False;False;False;True;False;False;False;False
875.0;0.95;False;True;False;False;False;False;True;False;False;False;False;False
875.0;0.95;False;True;False;False;False;False;True;False;False;False;False;False
875.0;0.95;False;True;False;False;False;False;True;False;False;False;False;False
750.0;0.9;False;True;False;False;False;False;True;False;False;False;False;False
3650.0;3.1;True;False;False;False;False;False;True;False;False;False;False;False
3750.0;3.3;True;False;False;False;False;False;False;False;False;False;False;True
3650.0;3.5;True;False;False;False;False;False;False;False;False;False;True;False
3950.0;3.8;True;False;False;False;False;False;False;False;False;False;False;True
3950.0;7.0;False;False;False;True;False;False;False;False;False;True;False;False
3700.0;3.5;True;False;False;False;False;False;True;False;False;False;False;False
3900.0;3.7;True;False;False;False;False;False;False;False;False;False;False;True
4100.0;3.9;True;False;False;False;False;False;False;False;False;False;True;False
4100.0;3.9;True;False;False;False;False;False;False;False;False;False;False;True
4100.0;5.9;False;False;False;True;True;False;False;False;False;True;False;False
5790.0;5.5;True;False;False;False;False;False;True;False;False;False;False;False
5890.0;4.6;True;False;False;False;False;False;False;False;False;False;False;True
5990.0;4.7;True;False;False;False;False;False;False;False;False;False;False;True
6090.0;4.8;True;False;False;False;False;False;False;False;False;False;True;False
6290.0;6.0;False;False;False;True;True;False;False;False;False;True;False;False
850.0;1.0;False;True;False;False;False;False;False;True;False;False;False;False
850.0;1.1;False;True;False;False;False;False;True;False;False;False;False;False
850.0;1.2;False;True;False;False;False;False;True;False;False;False;False;False
850.0;1.2;False;True;False;False;False;False;True;False;False;False;False;False
850.0;0.8;False;True;False;False;False;False;False;True;False;False;False;False
850.0;0.85;False;True;False;False;False;False;True;False;False;False;False;False
850.0;0.85;False;True;False;False;False;False;True;False;False;False;False;False
850.0;0.85;False;True;False;False;False;False;True;False;False;False;False;False
550.0;0.5;False;True;False;False;False;False;True;False;False;False;False;False
780.0;1.0;False;True;False;False;False;False;True;False;False;False;False;False
5700.0;5.4;True;False;False;False;False;False;True;False;False;False;False;False
5900.0;5.6;False;False;False;True;False;False;False;False;False;False;False;True
6100.0;5.8;False;False;False;True;False;False;False;False;False;False;True;False
6200.0;5.9;False;False;False;True;False;False;False;False;False;False;False;True
6300.0;6.0;False;False;False;True;True;False;False;False;False;True;False;False
6000.0;5.7;False;False;False;True;False;False;True;False;False;False;False;False
6500.0;6.2;False;False;False;True;False;False;False;False;False;False;False;True
6800.0;6.5;False;False;False;True;False;False;False;False;False;False;True;False
6900.0;6.6;False;False;False;True;False;False;False;False;False;False;False;True
7100.0;6.8;False;False;False;True;True;False;False;False;False;True;False;False
6100.0;5.8;False;False;False;True;False;False;True;False;False;False;False;False
6300.0;6.0;False;False;False;True;False;False;False;False;False;False;False;True
6500.0;6.2;False;False;False;True;False;False;False;False;False;False;False;True
6600.0;6.3;False;False;False;True;False;False;False;False;False;False;True;False
6800.0;6.5;False;False;False;True;True;False;False;False;False;True;False;False
4600.0;4.4;True;False;False;False;False;False;True;False;False;False;False;False
4700.0;4.5;True;False;False;False;False;False;False;False;False;False;False;True
4700.0;4.5;True;False;False;False;False;False;False;False;False;False;False;True
4800.0;4.6;True;False;False;False;False;False;False;False;False;False;True;False
4900.0;5.7;False;False;False;True;True;False;False;False;False;True;False;False
4750.0;4.5;True;False;False;False;False;False;True;False;False;False;False;False
4950.0;4.7;True;False;False;False;False;False;False;False;False;False;False;True
5150.0;4.9;True;False;False;False;False;False;False;False;False;False;True;False
5150.0;4.9;True;False;False;False;False;False;False;False;False;False;False;True
5150.0;8.0;False;False;False;True;True;False;False;False;False;True;False;False
4000.0;3.8;True;False;False;False;False;False;True;False;False;False;False;False
4200.0;4.0;True;False;False;False;False;False;False;False;False;False;False;True
4500.0;4.3;True;False;False;False;False;False;True;False;False;False;False;False
4700.0;4.5;True;False;False;False;False;False;False;False;False;False;False;True
4700.0;4.5;True;False;False;False;False;False;False;False;False;False;True;False
4350.0;4.1;True;False;False;False;False;False;True;False;False;False;False;False
4750.0;4.5;True;False;False;False;False;False;False;False;False;False;False;True
4950.0;4.7;True;False;False;False;False;False;False;False;False;False;False;True
4950.0;4.7;True;False;False;False;False;False;False;False;False;False;True;False
5050.0;5.6;False;False;False;True;True;False;False;False;False;True;False;False
3550.0;5.6;False;False;False;True;False;False;True;False;False;False;False;False
3650.0;5.7;False;False;False;True;False;False;False;False;False;False;False;True
3650.0;5.8;False;False;False;True;False;False;False;False;False;False;True;False
3750.0;5.9;False;False;False;True;False;False;False;False;False;False;False;True
3850.0;6.0;False;False;False;True;False;True;False;False;True;False;False;False
3800.0;6.2;False;False;False;True;False;False;True;False;False;False;False;False
3700.0;6.3;False;False;False;True;False;False;False;False;False;False;False;True
3900.0;6.4;False;False;False;True;False;False;False;False;False;False;False;True
3900.0;6.5;False;False;False;True;False;False;False;False;False;False;True;False
4000.0;6.6;False;False;False;True;False;True;False;False;True;False;False;False
3650.0;6.8;False;False;False;True;False;False;True;False;False;False;False;False
3750.0;6.9;False;False;False;True;False;False;False;False;False;False;False;True
3650.0;7.0;False;False;False;True;False;False;False;False;False;False;True;False
3950.0;7.1;False;False;False;True;False;False;False;False;False;False;False;True
3950.0;7.2;False;False;False;True;False;False;False;False;False;True;False;False
880.0;1.1;False;True;False;False;False;False;False;True;False;False;False;False
880.0;1.2;False;True;False;False;False;False;True;False;False;False;False;False
880.0;1.3;False;True;False;False;False;False;True;False;False;False;False;False
880.0;1.3;False;True;False;False;False;False;True;False;False;False;False;False
810.0;1.1;False;True;False;False;False;False;True;False;False;False;False;False
3700.0;7.4;False;False;False;True;False;False;True;False;False;False;False;False
3900.0;7.5;False;False;False;True;False;False;False;False;False;False;False;True
4100.0;7.6;False;False;False;True;False;False;False;False;False;False;True;False
4100.0;7.7;False;False;False;True;False;False;False;False;False;False;False;True
4100.0;7.8;False;False;False;True;False;True;False;False;True;False;False;False
5790.0;8.0;False;False;False;True;False;False;True;False;False;False;False;False
5890.0;8.1;False;False;False;True;False;False;False;False;False;False;False;True
5990.0;8.2;False;False;False;True;False;False;False;False;False;False;False;True
6090.0;8.3;False;False;False;True;False;False;False;False;False;False;True;False
6290.0;8.4;False;False;False;True;False;True;False;False;True;False;False;False
